node_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,target
5022,0.5424359,0.79377544,-0.47235763,-0.28408575,0.0,-0.08713409,0.51322275,-0.024662081,-0.0026931465,0.0,-0.044909902,-0.0047435462,0.0020893544,-0.01790506,0.0,0.0101889,-0.0033026394,0.00090651726,0.0061717844,0.0,0.0,-0.0096633285,-0.023490258,0.01916434,0.0,-6.528874e-05,-7.067574e-05,0.0,-9.925099e-06,-0.04022709,0.0,-0.016018188,-0.017197153,0.017847665,-0.0007585259,0.0097961705,-0.011847202,0.0,-0.0064718095,-0.025399595,0.008175662,-0.00096331513,-0.0017429711,0.0,0.0,0.028084321,0.0063165054,0.008350242,0.0,-0.0078247795,-0.0045272647,0.009224788,0.0,-0.0015407768,0.0,0.0,0.021800367,-0.018941317,0.0,0.0106483875,0.0207368,0.033223867,0.018703807,0.0,0.0,-0.026523069,0.0,0.0,0.014442053,0.0,0.0,0.0,0.0,-0.006454835,0.0,0.0,-0.049123574,-0.1439221,0.0,-0.06014251,-0.116912305,-0.23784429,-0.10543767,0.5315111,-0.17801575,0.0,-0.16063778,0.0,0.0,0.01866725,-0.11396742,0.43899465,0.15942118,0.28278667,0.0,-0.24878317,0.16250053,0.2547854,0.0,-0.07556093,-0.14814931,0.0,-0.013048753,-0.08506838,0.0151896775,0.0,0.0,-0.09775839,0.0,0.0,-0.014917279,-0.0157049,-0.023725625,0.0,-0.016873438,0.026046602,-0.07322847,0.0030601472,0.0,-0.05101111,0.0,0.0,-0.05321893,0.08984012,0.0,0.016590685,0.0,0.0,0
4607,0.5511825,1.04537,0.18185309,0.0,0.0007121749,0.0,0.0,-0.009652311,-0.043336853,0.0,-0.012071833,-0.058629096,0.08620909,0.0,0.09320815,0.0898366,0.118125156,0.014411425,0.037491426,0.13961597,-0.0580092,0.25636974,0.0,0.0,-0.032847352,0.07825373,-0.10831622,-0.08874715,0.0,-0.0658168,0.074147254,0.0,-0.14345036,0.012496006,0.35095945,-0.23215495,0.0,0.0,0.099506184,0.0,0.024744555,0.25878128,0.0,0.0,0.0,-0.05680387,-0.0968776,-0.028411828,-0.112127334,0.029944696,-0.009233315,0.061347537,0.03140443,0.0,-0.012988656,0.0,0.003627615,0.0,-0.007261119,0.012453725,-0.0040911217,-0.041636534,-0.0057371436,0.0,-0.024969388,-0.047291387,0.0,0.02074657,0.0,0.029111931,-0.00024779653,-0.008995534,-0.0021222532,0.0,0.008577966,-0.012086948,0.0,0.024459261,-0.070677094,0.013604763,0.012655679,0.023985436,-0.024390308,0.0,-0.04581605,-0.071203776,-0.078725494,-0.0036258225,0.0,-0.035351686,0.04055065,0.00093384273,-0.01710785,0.0,0.03824237,-0.08275386,0.0,-0.019436369,-0.00011789659,0.0,0.012290651,0.0,-0.006240704,-0.033075385,0.0072215293,0.0,-0.058689225,-0.013873734,-0.016459076,0.0,0.008550244,-0.009983362,0.0,0.020963613,0.0,0.028799431,0.0044975183,-0.047909085,-0.010198816,0.013121616,0.0,-0.039338894,-0.102318674,0.035866745,-0.00655388,0.047798853,0.0,0.0,0
4034,0.5878899,1.4283212,0.8217675,0.014321635,0.0,-0.03725442,-0.09071248,0.0,-0.043702416,-0.013257287,-0.048787687,-0.090436764,0.0,0.0,0.19664861,0.07929134,0.22070712,0.060675457,0.021295713,0.23330076,-0.088986196,0.0,0.07084282,-0.05508738,0.0,0.09272182,-0.087576866,0.0,0.0,0.0,0.2007189,0.0,0.0,-0.1368066,0.027546164,0.111280315,-0.27423975,0.12673058,0.0,0.1296829,0.013087918,0.0,0.0,0.0,-0.06854351,-0.19161904,0.49303284,0.0,0.0,0.0,0.060495935,0.100708544,0.0,-0.04894127,0.049270496,-0.072786376,0.0,-0.07960422,0.028371684,0.024655093,0.0,0.13340463,0.0,0.054842923,0.055396788,0.09155026,0.034193914,0.0,0.08478859,0.056263655,-0.07335928,0.03247571,0.0,0.045692854,0.0,0.0,0.0029071427,-0.016887074,0.029218227,0.005146496,0.0062490376,0.0,-0.054403685,0.0,-0.03841172,0.017045718,0.024747197,0.0,-0.1018971,0.0,0.0,0.0056616985,-0.021916006,-0.0041099004,0.0,0.0,0.067527175,0.0,0.0,0.0,0.0,0.0059981886,0.0,-0.0003129188,-0.0061088507,0.030355837,-0.01725292,0.027038796,-0.024125332,0.0,0.029853001,0.0,-0.017710982,0.00762375,-0.00084184017,0.0,0.0,0.01073168,-0.020479789,0.04454104,-0.008325628,0.023704352,0.0,0.0,-0.009939155,0.0,0.023627393,0.0,3
177,0.0,0.001124372,0.0,-0.00070023217,0.00022813179,-0.00026372296,-0.0010793003,-1.1538515e-05,-0.00039562598,0.0,0.00016561805,-0.00026297368,0.0,4.2150354e-05,-0.00026796918,0.0002527047,0.0,3.8448637e-05,8.932155e-05,-0.00022904402,0.00071848865,0.0,-0.0011413355,0.00013583999,0.00034858682,0.0,-0.00017009735,0.0,-9.7194416e-08,-0.0005528447,-0.00051128987,0.0,0.0,0.00072733226,-0.00050241454,0.00035370514,-1.9281773e-05,-0.00027174485,0.00013779275,-0.0015347824,0.0,-2.6175123e-06,-0.0004427055,-0.00017615581,0.0,-0.00023537662,-1.07154865e-05,0.00019891154,-0.0003231882,0.0002538944,9.021121e-05,2.1111999e-05,0.0,0.0,0.0,-0.00078423513,0.00070206635,-0.00064242404,0.0,0.0,0.0,0.0,0.0,0.00037007267,-0.0014437196,-0.000880225,0.0013382691,0.00037579425,-0.0006303086,-0.00033009186,-0.0005405847,0.0,0.0,0.0,-0.00060258474,0.0,-0.0016042005,0.0,0.0010394484,0.0,-0.0020748232,0.0,0.0,0.009926601,-0.0031378535,0.0,-0.0029078647,-0.0034643312,0.0023818875,0.0009794255,-0.0019494074,0.0,0.0011284543,0.005475068,-0.0029305294,-0.0031051028,0.0012659581,0.00038064038,-0.0013175036,-0.00037737124,-0.0006694604,0.00073626236,0.0,-0.001684126,-0.0015567191,-0.0010750185,0.0005745273,-0.0021701942,-0.0013578064,-0.00039371054,0.0,0.0,-0.0001317342,0.00038114868,-4.5336383e-06,0.0016775355,-0.0027303547,-0.00084750535,-0.00016013246,0.000637313,-0.00075432064,-0.0004584268,0.00010046894,0.0010874568,-0.0004481926,0.0,0.0,0.0,0
5168,0.0,0.31543702,0.5472871,0.0698584,-0.040258847,0.0036063537,0.0,0.0,0.0020502412,0.0,-0.025015704,-0.028683385,0.0,-0.0030995621,0.0949009,0.06205168,0.0,0.0,0.028677538,0.128373,0.0,0.0,0.09727395,0.0,0.0,0.06075362,0.0,-0.05506153,-7.682591e-06,-0.041511755,0.07035073,-0.16931017,0.0,0.0,0.34197038,0.0,0.060603943,-0.06442232,0.0,0.0972951,0.014173773,0.22383854,-0.28972736,0.0,0.050342925,-0.028505072,-0.115921356,-0.048848134,0.0,-0.0014337491,-0.011276809,0.0,0.0,0.0,0.0,0.0084385155,-0.004577642,0.012520041,0.0119490465,-0.00515265,-0.023594191,-0.04285248,-0.0049559344,-0.049607623,0.0,-0.033464767,-0.0016918452,0.018496566,-0.015069173,0.007369304,0.007953614,0.002943641,-0.006851787,-0.0021806657,0.0012032493,0.0,-0.010411629,0.0,-0.04911307,0.03869447,-0.0123070795,0.015183738,0.0,-0.011274392,-0.017118718,-0.04070685,-0.040407322,0.0,0.03080463,0.0,-0.00032909345,0.012615649,0.0,0.015705938,0.0,-0.018877242,-0.024532601,0.018834956,-0.0064786654,-0.0063221655,0.009053391,-0.012552308,0.0070276777,-0.0055129495,-0.014113858,-0.0019424536,0.0,0.0,0.0,-0.022411594,0.0,0.0,0.0,-0.009691776,0.014697668,-0.0037630023,0.0,-0.0007444817,0.013133536,0.012167916,0.004505052,0.015323218,-0.00063624483,-0.00959417,0.00024083939,-0.0029597115,0.0,0.009899214,0
2651,0.0031953023,0.0,0.0,0.0,0.005787469,0.0050219023,0.0,0.0014252267,0.0,0.0,0.01267534,-0.001204483,0.009038627,0.0074634366,-0.025279611,0.0,-0.019569574,-0.015766183,-0.0024011033,-0.017374642,0.018826533,0.0,0.0,-0.025806967,-0.005008088,0.0,-0.01741216,0.0,-5.0183994e-06,-0.0065346453,-0.017838443,-0.046339486,0.00070535485,0.029873589,0.023827331,0.03914752,0.0,0.0,0.044558343,0.0,0.0,0.0,0.0836149,0.0,-0.11106009,-0.06941211,0.0,0.0,-0.0039849808,0.0,-0.3678174,-0.10515767,0.0,0.0,-0.08435415,0.0,-0.095594265,0.24416031,0.042903397,-0.066930376,-0.012906762,0.12748882,0.054722287,-0.11848857,0.0,0.0,-0.0571573,0.09358235,0.046807565,0.05567092,-0.02377908,-0.03820639,-0.0046677156,0.007090606,0.0,-0.019611951,0.008078838,-0.022478122,-0.02030209,0.018478328,0.0,0.06189107,0.0020117,0.01214206,-0.004882703,-0.023784786,0.0,0.0,0.077286005,0.05311254,-0.04895233,0.0,0.04114468,-0.0150142,0.00084191037,0.012145247,0.0,0.0,0.02484838,0.0,-0.011728843,-0.022070862,0.0,-0.020474996,0.0,-0.020097839,0.004539109,0.026993068,0.0,0.0,-0.004329076,0.0,-0.005128695,0.0,0.0,0.0,-0.009008731,0.0,-0.017095141,-0.0044284114,0.004780405,-0.014900018,0.009039316,0.0,0.012410749,0.0,-0.001694236,0.0,0
5793,3.6139655e-10,-1.8814517e-09,-4.9506527e-11,0.0,6.416723e-08,2.8146161e-08,0.0,-4.4624637e-09,-3.9904208e-08,4.083982e-08,-1.2663108e-07,4.2592006e-08,0.0,0.0,1.565914e-07,-2.5384466e-07,-4.9069416e-07,1.0110091e-07,0.0,0.0,-1.442089e-06,-7.83551e-07,0.0,-3.939962e-07,0.0,-9.63561e-07,-5.538294e-06,-1.2881987e-05,0.9999996,-5.2933847e-05,-2.394478e-07,0.0,3.3757285e-06,0.0,1.6540216e-06,0.0,7.616798e-07,6.565181e-07,8.95167e-07,1.2826132e-06,0.0,8.457473e-07,-8.352284e-08,1.5326103e-07,3.8163947e-07,0.0,0.0,0.0,-2.0309889e-07,-4.026626e-07,-3.8251522e-07,0.0,-1.4570698e-08,0.0,7.350069e-07,2.6209648e-07,-1.6869798e-06,0.0,-7.566514e-07,-8.919433e-07,-1.631647e-07,-6.8179673e-07,-1.440489e-06,0.0,0.0,0.0,-1.5304245e-06,7.859856e-08,3.4463443e-07,2.5463135e-06,-2.5775262e-07,4.390966e-07,-2.1346612e-08,-4.7049984e-06,1.177352e-06,0.0,0.0,0.0,5.849553e-07,-1.911886e-06,3.0391561e-06,-2.3965804e-06,0.0,2.732576e-06,-4.297836e-06,4.4376534e-06,1.9093998e-06,0.0,0.0,-2.1734265e-06,-1.4824985e-07,0.0,5.49593e-07,1.6365175e-06,4.302076e-06,0.0,-6.0782486e-06,-1.6025704e-06,8.677074e-07,-2.5533575e-07,1.3739825e-06,0.0,1.1020908e-06,-3.2057084e-08,2.796338e-06,-7.5036623e-06,1.4571153e-06,-1.0132778e-06,3.9155766e-06,-9.912155e-07,2.2937978e-07,-3.286286e-06,3.7444588e-06,7.0739173e-07,6.6154266e-06,-4.13849e-06,-8.433319e-07,-1.6141122e-07,3.072887e-06,0.0,-4.489785e-06,6.3529187e-06,2.902129e-06,-2.5264285e-06,0.0,-5.7590814e-06,-4.4657486e-06,3.1530872e-06,0
609,0.0,0.086083174,-0.19139986,0.0,-0.31484792,0.021875877,0.0,0.0,0.024325438,0.0,-0.25832322,-0.16889365,0.0,0.0,0.16471544,-0.11706936,0.0,0.0,0.15014373,0.0,-0.0508632,0.109726675,-0.0113669485,0.0,0.07610187,-0.006913945,-0.009608091,-0.01042553,0.0,-0.028875154,-0.017045587,0.026613154,0.0,0.0,0.0142207295,0.0,-0.036888152,0.0,-0.11004972,0.0,0.327181,0.096219435,0.0,0.03281065,0.016091747,-0.038274273,0.0,0.0,0.0,-0.043246727,0.0,-0.01023289,-0.017220687,0.00987215,0.027156647,-0.052598454,0.0,0.04201866,-0.031755455,0.005603984,0.0061553894,-0.018560559,0.02537039,0.0,0.0,0.0,0.089932784,0.045104284,-0.01981923,0.008560695,-0.031127222,0.02076022,0.0,-0.05846866,0.00804171,0.1594626,0.05212871,0.0,0.0,-0.026541611,0.0,-0.023668244,-0.01846591,0.041877046,0.0,0.12929592,-0.105587736,-0.0665445,-0.0050881403,0.0030914973,0.095000766,-0.23072772,0.25727284,0.0,0.41363168,0.0,0.0,0.27810153,0.0,-0.027012732,-0.07049971,0.0,-0.006541757,0.0030095135,0.09338128,-0.029204562,-0.07658027,-0.0017283652,-0.022837901,0.0,0.07269533,0.0,0.04593539,-0.024770394,-0.011441747,-0.047349393,-0.022938503,-0.00231296,0.050282188,-0.01714017,0.0,-0.033063702,-0.06915496,0.034987006,-0.020772444,-0.051225,-0.019382145,0.019385833,0
780,1.659644,0.10379308,-0.17369895,0.0,-0.20959966,-0.17023543,0.0,-0.14805903,-0.20623888,0.043754462,0.024054678,-0.07701262,-0.060401417,0.0,-0.039268546,0.033940706,0.010475731,0.03270101,0.0,0.0,0.0,-0.0011346785,0.0,0.018311273,0.0018925619,-0.026282074,-0.0130224675,0.0,1.017758e-06,0.0,-0.022413079,0.0056471955,0.0,0.0,0.022423629,0.0,-0.026701674,0.0,0.0010725759,-0.019086735,-0.010861535,-0.026157089,-0.018757742,-0.010577051,0.0,0.008863618,-0.010302832,0.002754825,0.0,-0.009976471,0.0008872769,-0.006189384,-0.016384326,0.0,-0.015240021,0.0,0.003552918,0.0,-0.0065093013,0.0,-0.010012769,-0.0039516594,-0.013485873,0.0,0.0,0.01216427,-0.0008608317,0.0,-0.012311267,0.0016996455,-0.022590548,0.0,-0.003665631,0.007869445,0.0,-0.013653198,0.0,0.005275443,-0.0005859821,0.0015182808,0.0,0.0,-0.0064093485,-0.015767116,0.003014903,0.0013062975,0.007170963,0.0041263653,-0.018358443,-0.010289977,0.0020525784,0.0074974354,0.007320266,-0.0015288836,0.0080922,0.002528898,0.00489098,0.0,0.013147337,0.009457175,0.0,0.0,0.00021915417,0.015983788,0.010834043,-0.02307503,0.0,0.0035474254,-0.010100362,0.0013402702,0.0,0.0,0.004474615,-0.0022359514,-0.00025150937,0.0,-0.00064105634,0.0,0.004103016,0.0,-0.006203712,0.0057335617,0.0,0.01531559,-0.0064983363,-0.0268949,-0.004474858,-0.01488681,0
4918,1.6581596,0.10489315,0.0,0.16429988,0.0,-0.16979441,-0.011418879,-0.1475862,-0.20358898,0.041299276,0.022888768,-0.0743144,-0.059560098,0.0,-0.038631022,0.0,0.0,0.03365531,0.03420799,0.0,-0.028035022,0.0,-0.08752777,0.0,0.0,-0.023445152,-0.01189225,-0.004071539,-5.28582e-07,-0.026405826,-0.020822717,0.0066810353,0.0,-0.026268162,0.022597332,-0.0022930428,-0.028458871,0.0,0.0,0.0,-0.011088278,-0.027167175,-0.018055815,-0.0052542975,0.0,0.0076403543,-0.0025164445,0.0064436235,0.0,-0.0098283915,5.846098e-05,-0.0037096306,-0.015540446,0.0,-0.014827575,-0.011621803,0.00033144373,0.006766036,-0.0060239383,0.01658267,-0.0057836273,0.0,0.0,0.0,-0.025614988,0.0040087327,-0.0046229437,0.002088814,-0.006578871,-0.004484856,-0.016244812,-0.009723498,0.0016626797,0.0,-0.008769665,0.0,-0.01698425,0.0029124864,0.0026845317,0.00029317476,0.005876128,-0.0009672351,-0.0044733337,-0.014692249,0.0045093,0.0042520473,-0.0018357737,0.0038273677,0.0,-0.010149518,0.0,-0.0035954008,0.0030949486,0.0017458051,0.0,0.0,0.0,-0.013355292,0.0096651055,-0.002312601,0.0,0.0,0.0052776467,0.0,0.005221327,0.0,0.0,0.016188547,-0.0020437278,0.0015025833,0.0,-0.0011934832,0.00060173357,-6.486103e-05,-0.0013664986,-0.0046748486,0.0,0.0,-0.005284657,0.0033228449,-0.0074484693,0.0,0.0056600124,0.004835346,-0.0060920455,-0.009113146,-0.007444091,-0.005253777,0
5806,3.6139655e-10,-1.8814517e-09,-4.9506527e-11,4.6472522e-08,6.416723e-08,2.8146161e-08,2.5181647e-08,-4.4624637e-09,-3.9904208e-08,0.0,0.0,0.0,-6.4519334e-08,-1.130179e-07,0.0,-2.5384466e-07,0.0,0.0,2.824366e-07,-1.9985784e-07,-1.442089e-06,-7.83551e-07,-6.75502e-07,-3.939962e-07,1.6497669e-06,0.0,0.0,-1.2881987e-05,0.9999996,-5.2933847e-05,-2.394478e-07,2.4802708e-07,3.3757285e-06,3.9502224e-06,1.6540216e-06,1.7871727e-06,7.616798e-07,0.0,0.0,1.2826132e-06,5.34249e-07,8.457473e-07,0.0,1.5326103e-07,3.8163947e-07,-2.2678482e-07,0.0,1.6509996e-07,0.0,-4.026626e-07,-3.8251522e-07,4.2214123e-07,-1.4570698e-08,0.0,7.350069e-07,2.6209648e-07,-1.6869798e-06,0.0,-7.566514e-07,-8.919433e-07,-1.631647e-07,-6.8179673e-07,0.0,0.0,-4.422661e-07,-2.0585994e-06,-1.5304245e-06,0.0,0.0,2.5463135e-06,-2.5775262e-07,4.390966e-07,0.0,-4.7049984e-06,1.177352e-06,-2.5998215e-08,-2.457198e-06,-2.015486e-06,5.849553e-07,-1.911886e-06,3.0391561e-06,0.0,-3.2099558e-07,0.0,0.0,4.4376534e-06,1.9093998e-06,-1.3084418e-06,3.7107015e-06,-2.1734265e-06,-1.4824985e-07,0.0,5.49593e-07,1.6365175e-06,4.302076e-06,4.5382176e-06,-6.0782486e-06,0.0,8.677074e-07,0.0,1.3739825e-06,0.0,0.0,-3.2057084e-08,2.796338e-06,-7.5036623e-06,1.4571153e-06,-1.0132778e-06,3.9155766e-06,0.0,2.2937978e-07,-3.286286e-06,3.7444588e-06,7.0739173e-07,6.6154266e-06,-4.13849e-06,-8.433319e-07,0.0,0.0,3.161403e-07,-4.489785e-06,6.3529187e-06,2.902129e-06,-2.5264285e-06,-1.3200237e-06,0.0,-4.4657486e-06,3.1530872e-06,1
1710,0.0,0.083114,0.0,-0.15677813,0.06790291,-0.038446553,0.79053116,-0.021222625,0.059190825,0.0,-0.072228394,0.023736041,0.0,-0.021463443,0.035136387,-0.012578419,0.015825875,-0.004375767,-0.006917699,0.03444128,-0.02562082,-0.044785216,0.0,0.0067598023,-0.017402157,0.0033239308,0.008305508,0.0061059883,1.7632614e-05,-0.0100865755,0.010212909,-0.023695048,0.04690856,-0.025669448,0.0,-0.014639754,0.0,0.0072415844,0.0,0.03452749,0.0007633222,0.011366865,-0.00021719234,0.00071650837,0.017228514,0.009718253,-0.0108992215,0.0,0.0,-0.005459121,-0.028759735,0.0,0.0,-0.044867873,0.009427458,-0.007587809,0.0,0.01961551,0.0,0.0,0.0,-0.025025103,0.024942199,0.04237118,0.0,0.0069066314,0.0,0.0,0.023662683,-0.067976184,0.0,0.028015992,0.012211485,-0.04613435,-0.015603352,0.009964154,0.0,-0.027096538,0.030059295,-0.014122158,0.04338338,-0.07158996,-0.06815078,0.060550578,0.0,0.012005951,-0.0635218,0.16436906,0.0,0.0049947686,-0.0061929524,0.28086752,-0.07757896,-0.29958457,0.0,-0.14479712,0.29050943,0.0,0.4999714,-0.105594024,-0.30963224,0.092617914,0.0,0.065428905,0.14165182,0.0,0.05462006,0.019469857,0.0,-0.014724512,0.006266622,-0.080677316,-0.13527215,-0.18281394,0.019844878,0.0,0.015594611,0.007971937,0.0,0.0,-0.030412592,-0.06076242,0.012265716,0.048562758,0.03614997,0.0,-0.019794708,0.0,1
5930,0.0031953023,0.0,-0.012108664,-0.010768675,0.005787469,0.0050219023,0.0,0.0014252267,-0.008880118,0.0027819949,0.01267534,0.0,0.009038627,0.0074634366,-0.025279611,0.0136015965,-0.019569574,-0.015766183,-0.0024011033,-0.017374642,0.018826533,0.021705158,-0.020984953,-0.025806967,-0.005008088,0.0,-0.01741216,-0.018008975,-5.0183994e-06,-0.0065346453,0.0,-0.046339486,0.0,0.029873589,0.023827331,0.0,0.0,-0.042994164,0.044558343,-0.052690398,0.016336123,-0.046097245,0.0836149,0.022211216,-0.11106009,-0.06941211,-0.05082496,0.018172534,-0.0039849808,0.0,-0.3678174,-0.10515767,0.42542833,-0.2752161,-0.08435415,0.0,0.0,0.24416031,0.042903397,-0.066930376,0.0,0.12748882,0.054722287,0.0,0.11807901,0.07710553,-0.0571573,0.0,0.046807565,0.05567092,0.0,0.0,-0.0046677156,0.007090606,-0.0981214,-0.019611951,0.0,-0.022478122,-0.02030209,0.0,0.03397933,0.06189107,0.0020117,0.01214206,0.0,0.0,0.0147921415,-0.012252287,0.077286005,0.05311254,0.0,0.0,0.04114468,-0.0150142,0.00084191037,0.012145247,-0.007119982,0.0,0.02484838,0.0,-0.011728843,-0.022070862,-0.00976114,0.0,-0.016924776,-0.020097839,0.004539109,0.0,0.011746407,0.0,-0.004329076,0.001964136,-0.005128695,0.021735756,-0.0041532195,-0.013685237,-0.009008731,0.0,-0.017095141,-0.0044284114,0.004780405,-0.014900018,0.009039316,0.0,0.0,0.00074534555,-0.001694236,0.0,1
5831,0.0,0.7525177,-0.36409047,-0.15532783,0.04152645,-0.0475986,-0.14748204,-0.0064180843,-0.05620032,0.008143039,0.013749033,-0.035157308,0.045720868,0.0071925675,-0.0027732402,0.041661266,0.003638185,0.0011356727,0.0286293,0.02232572,0.032253437,0.072144404,-0.05302418,0.0,0.018314779,0.015139469,-0.05685491,0.0,0.0,0.0,0.01001827,0.0,0.020305965,0.0,0.0,0.040802818,-0.03957311,0.0,0.019179469,0.0,0.011429372,0.02050388,0.0,-0.032761093,0.0,0.010264136,-0.07370339,-0.032698665,-0.028900497,0.0066793524,-0.0007876428,0.0,0.0,-0.0059365747,-0.030668832,-0.017092641,0.031168157,0.033193514,-0.002694659,-0.060077142,0.0,-0.06521337,-0.08824547,0.02891303,-0.105134904,0.0018929578,0.0,-0.039459106,-0.041059267,-0.09677386,0.059213385,-0.106870435,0.0069314763,-0.11548935,-0.106779926,0.0064151287,-0.15917061,-0.13750534,0.1828835,-0.20652708,-0.09421851,-0.31776938,0.17778274,0.0,0.06043358,0.29506835,0.048448235,0.0,0.13236687,0.14553538,-0.22458424,0.14787805,0.22627166,0.0,-0.49155006,0.09790246,0.10007577,0.0,0.057441153,0.0,0.14601153,0.07860871,0.18494265,-0.00096126646,-0.09272435,0.08332002,-0.030188937,-0.05020147,0.0,0.0,0.043331623,0.020482993,-0.18373239,0.0,-0.057824463,0.07323094,-0.0899554,-0.002239191,-0.005688531,-0.055320647,0.07711115,-0.012283914,-0.059351817,0.0,-0.003923673,0.018045533,-0.055745937,0.0,1
2477,0.6411824,-0.4244077,0.0,-0.5442325,-0.42733848,0.056886323,0.052662954,-0.067517325,-0.061779268,0.15502208,-0.02713396,-0.036374707,0.3441738,0.11949986,-0.17411813,0.55626947,0.0,-0.2574399,0.24911192,-0.326619,-0.050427232,0.0,0.08610754,0.16725765,0.022379924,0.0,0.0,0.0,0.0,0.0014733635,0.017135285,0.010548314,0.022768984,-0.03695549,-0.0025415737,0.047308132,-0.018838998,-0.036640123,0.0,-0.0044734124,-0.025325468,0.0035851374,0.0,-0.0133264735,-0.04447232,0.0006595794,0.0,0.0043407585,0.0,-0.002897846,0.0,-0.017143045,-0.011253968,0.007204761,0.00015051849,0.016389772,0.0075342283,-0.0105445115,-0.0044990415,0.0052762646,0.016857218,-0.0071409275,0.0,0.0,-0.005317079,-0.00379187,0.012799896,-0.01944522,0.0061879447,0.0,0.0,0.00190653,0.015879432,0.0,0.0,-0.021190519,0.0,0.0,0.003390287,0.0,0.011867061,-0.013216374,-0.028394122,0.0,-0.0030520055,0.017706351,0.0,0.022204876,-0.011335232,0.014472642,0.002037223,0.0,0.011367033,-0.006128655,0.0,0.0,0.008948403,-0.031311035,-0.004682456,-0.013057925,0.0,0.010625601,0.011814696,0.016623506,-0.0198963,-0.019887341,0.0032918565,0.00078555476,0.0,0.029265353,-0.0037910682,-0.008742308,0.0,0.0,0.00925291,-8.3332416e-05,0.024646936,0.0,-0.009296464,-0.013766339,0.0,0.0,0.0132555645,0.0,0.023995623,0.01562056,0.00048368215,0.008823898,1
4159,1.6804178,0.10089741,-0.1783816,0.16131435,-0.2345082,-0.19308357,0.0,0.0,-0.1958126,0.051410075,0.030901413,-0.09253977,-0.10709396,0.0,-0.021356402,0.04979735,0.020271946,0.0,0.0,-0.034014225,0.0,-0.022159504,-0.07728723,0.0,0.0011655753,-0.11197193,-0.045148924,0.0,0.0,0.013022458,-0.055530973,-0.061682437,0.0,-0.027700022,0.07526611,0.0,0.11160771,0.0,0.18278418,-0.044816755,-0.31697652,0.0,0.18430027,0.53312975,0.0,-0.0571011,0.13814299,-0.121191464,-0.09084978,0.08288969,0.018110404,0.010397304,-0.021167997,0.0,0.0,-0.017169055,-0.013987223,0.0,0.034993947,0.016060043,0.05347851,0.013248466,-0.023064757,-0.0018981495,0.053861402,0.0,-0.0228521,0.0010029925,0.0,0.0,-0.0075462055,-0.018470928,-0.029538374,-0.01156434,0.0,0.019930407,0.027575713,0.0,0.0007909951,0.0,0.0,-0.0040030517,0.0020070611,-0.0023893788,-0.0032470585,-0.019354,-0.04677921,0.0,0.0028918022,0.0235343,-0.031024328,0.0,0.028452862,0.0029162338,-0.027019244,0.00036918325,0.03387162,-0.047382712,0.0,-0.0047887564,-0.0025224015,-0.011927742,-0.037710268,0.023365911,0.022791652,0.0,0.029653287,-0.021089938,-0.026559701,-0.023050744,0.033606473,0.0,-0.010990633,-0.036074392,0.0,-0.04325841,0.027682438,0.0,0.0,0.0025882404,0.039919928,-0.05270479,0.019640516,-0.0069011715,0.016517494,0.0,0.0051258896,-0.009463243,1
2697,0.0,0.098211765,-0.17315052,0.16047698,-0.23038954,-0.17497733,-0.0095441565,0.0,-0.21150465,0.0571348,0.03650412,-0.077580325,-0.07757867,0.0,-0.03213848,0.032865107,-0.006984515,0.0,0.029847944,0.0,-0.027641468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6057435e-06,0.0,0.0,0.03927539,-0.018398756,0.013854339,0.029114675,-0.008742762,0.0,0.0,-0.08784881,0.0,0.0,0.017057778,0.0,0.041543175,0.0,0.015255353,0.0,-0.051030017,0.032767355,0.05178059,-0.046131603,-0.03549147,0.0,-0.012388094,0.060053084,-0.07039331,0.027484817,0.029854625,0.0,0.0,-0.05526238,-0.013177872,0.0,0.01721368,0.105630115,0.0,0.09091004,0.25358173,-0.3757049,0.2528869,0.00028343732,0.14095286,-0.17886683,-0.20864452,0.3987364,-0.1270539,-0.0034079542,0.0,0.0,-0.00459367,0.0,0.0,0.0,0.0,0.0,-0.06321338,0.0,-0.021670658,-0.042175636,0.0,0.0,0.0485799,0.0,-0.062817104,-0.135329,-0.06415058,-0.04803334,-0.032305945,-0.034339543,0.0,0.0,-0.08364954,0.004684902,-0.07990586,0.0,0.0,0.017284881,-0.006323735,0.0,-0.06810009,0.0,0.0,0.0,0.026790641,0.0,0.0,-0.0056406697,-0.022306161,0.0,0.011350417,-0.098847,0.021192629,0.052502304,-0.07866974,0.00049955957,-0.08100951,0.045543756,-0.052989267,1
